,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_type,Vehicle_type,Temperature,Humidity,Weather,Traffic,Distance (km),Target
166,1DAC,CHENRES07DEL03,33.0,4.5,13.081878,80.248519,13.171878,80.338519,Drinks ,electric_scooter ,26.38,87.0,scattered clouds,Very High,22.01,81.11666667
167,DE01,KOCRES010DEL01,39.0,4.7,10.035573,76.336958,10.105573,76.406958,Snack ,motorcycle ,23.9,88.0,mist,High,15.77,44.81666667
168,8771,VADRES11DEL02,31.0,4.3,22.308096,73.167753,22.388096,73.247753,Drinks ,motorcycle ,22.63,43.0,clear sky,High,16.42,40.93333333
169,3645,CHENRES20DEL01,37.0,4.5,12.975996,80.221898,12.985996,80.231898,Drinks ,scooter ,26.24,88.0,mist,Very Low,2.08,21.9
170,1FF1,MYSRES04DEL03,37.0,4.7,12.3085,76.665808,12.3385,76.695808,Buffet ,scooter ,18.17,81.0,broken clouds,Low,6.08,20.55
171,4A3C,MUMRES13DEL01,33.0,5.0,19.178321,72.834715,19.188321,72.844715,Meal ,motorcycle ,26.95,44.0,smoke,Low,2.71,18.58333333
172,6E0D,RANCHIRES03DEL03,24.0,4.6,16.89756628544272,70.17459636928464,0.06,0.06,Meal ,scooter ,26.28,84.0,broken clouds,High,13.4,36.038182314796586
173,6CC6,JAPRES08DEL02,33.0,4.5,26.910262,75.783013,26.990262,75.863013,Snack ,scooter ,19.8,68.0,haze,Very High,16.38,51.86666667
174,C141,ALHRES12DEL01,39.0,4.7,25.443994,81.860187,25.513994,81.930187,Meal ,motorcycle ,22.03,55.0,clear sky,High,16.02,34.88333333
175,690F,RANCHIRES11DEL03,37.0,4.6,23.359194,85.325447,23.449194,85.415447,Snack ,motorcycle ,17.54,69.0,clear sky,High,18.5,40.68333333
176,B4BA,HYDRES19DEL02,25.0,4.9,17.458998,78.500366,17.508998,78.550366,Meal ,scooter ,21.29,64.0,broken clouds,High,10.7,32.2
177,63A9,PUNERES17DEL03,28.0,4.8,18.530963,73.828972,18.590963,73.888972,Buffet ,scooter ,18.98,64.0,clear sky,Moderate,11.91,32.0
178,88DD,MYSRES010DEL01,38.0,4.7,12.321214,76.621094,12.361214,76.661094,Buffet ,motorcycle ,18.34,81.0,broken clouds,Low,8.87,22.9
179,1B58,JAPRES03DEL01,29.0,4.6,26.913483,75.803139,26.983483,75.873139,Drinks ,motorcycle ,19.83,68.0,haze,High,12.55,42.81666667
180,87A8,MYSRES04DEL03,31.0,4.6,12.3085,76.665808,12.3685,76.725808,Meal ,motorcycle ,18.08,78.0,scattered clouds,Moderate,11.18,28.21666667
181,3F8D,MUMRES06DEL03,25.0,4.8,19.055831,72.833984,19.115831,72.893984,Snack ,motorcycle ,26.83,44.0,smoke,High,11.65,51.58333333
182,290C,MYSRES18DEL01,35.0,4.9,12.337928,76.617889,12.407928,76.687889,Drinks ,motorcycle ,18.42,82.0,scattered clouds,Moderate,14.28,34.13333333
183,7ECE,RANCHIRES18DEL01,39.0,4.7,23.351489,85.324253,23.421489,85.394253,Buffet ,motorcycle ,17.84,68.0,clear sky,High,12.97,47.16666667
184,1365,INDORES06DEL02,38.0,3.9,22.728163,75.884212,22.808163,75.964212,Meal ,motorcycle ,17.19,72.0,haze,High,16.78,34.9
185,33A4,CHENRES15DEL03,35.0,4.7,13.026286,80.275235,13.056286,80.305235,Drinks ,motorcycle ,26.52,87.0,mist,Low,4.84,29.16666667
186,8F3C,JAPRES07DEL02,29.0,4.7,26.766536,75.837333,26.786536,75.857333,Snack ,motorcycle ,20.2,68.0,haze,Very Low,3.82,15.43333333
187,2FE1,SURRES18DEL03,27.0,4.6,21.149834,72.778666,21.179834,72.808666,Snack ,scooter ,23.57,44.0,clear sky,Low,5.83,18.63333333
188,4B5B,MYSRES04DEL03,38.0,4.3,12.3085,76.665808,12.3985,76.755808,Meal ,motorcycle ,18.43,82.0,broken clouds,High,19.64,40.68333333
189,7405,SURRES19DEL01,36.0,4.9,21.149669,72.772629,21.219669,72.842629,Buffet ,motorcycle ,23.05,43.0,clear sky,High,14.03,33.5
190,6245,HYDRES04DEL01,26.0,4.0,17.411028,78.329645,17.451028,78.369645,Buffet ,motorcycle ,21.05,68.0,broken clouds,Moderate,7.93,30.11666667
191,D02B,KNPRES16DEL03,26.0,4.1,26.482581,80.315628,26.572581,80.405628,Meal ,motorcycle ,21.74,56.0,clear sky,High,18.1,44.13333333
192,1F0E,MYSRES12DEL03,36.0,4.9,12.284747,76.625861,12.344747,76.685861,Drinks ,motorcycle ,18.22,81.0,broken clouds,High,14.53,42.66666667
193,7085,JAPRES09DEL01,21.0,4.7,26.911378,75.789034,26.921378,75.799034,Meal ,motorcycle ,19.61,68.0,haze,Low,3.02,14.93333333
194,57FA,CHENRES04DEL02,35.0,4.7,13.02978,80.208812,13.10978,80.288812,Meal ,electric_scooter ,26.36,88.0,mist,Very High,15.39,63.33333333
195,57FC,MYSRES09DEL01,20.0,4.5,12.323194,76.630583,12.363194,76.670583,Meal ,motorcycle ,18.32,81.0,broken clouds,Moderate,9.21,25.56666667
196,7A1F,PUNERES19DEL03,23.0,4.6,18.563934,73.915367,18.653934,74.005367,Snack ,motorcycle ,19.37,65.0,clear sky,High,21.48,43.23333333
197,CEAC,KOLRES18DEL03,37.0,5.0,22.569367,88.433187,22.629367,88.493187,Buffet ,motorcycle ,22.98,83.0,haze,High,15.08,40.91666667
198,A0A5,BANGRES14DEL03,26.0,4.8,12.949934,77.699386,13.009934,77.759386,Snack ,motorcycle ,19.73,93.0,mist,High,13.71,47.9
199,892D,SURRES09DEL02,29.0,5.0,21.175975,72.795503,21.255975,72.875503,Snack ,scooter ,22.88,43.0,clear sky,High,15.2,38.76666667
200,6118,INDORES09DEL01,26.0,4.9,22.725835,75.887648,22.835835,75.997648,Snack ,motorcycle ,17.27,53.0,clear sky,High,22.02,41.1
201,46FD,PUNERES09DEL03,29.0,4.8,18.536562,73.896485,18.596562,73.956485,Meal ,motorcycle ,19.08,65.0,clear sky,High,13.9,39.48333333
202,5134,RANCHIRES01DEL02,29.0,4.7,23.416792,85.316842,23.436792,85.336842,Snack ,motorcycle ,17.69,68.0,clear sky,Low,4.57,16.83333333
203,D418,LUDHRES010DEL03,21.0,4.9,30.89286,75.822199,30.92286,75.852199,Meal ,scooter ,18.88,57.0,clear sky,Moderate,6.07,22.08333333
204,256C,MYSRES13DEL02,22.0,4.3,12.310972,76.659264,12.330972,76.679264,Meal ,motorcycle ,17.99,78.0,scattered clouds,Low,4.56,17.7
205,6055,JAPRES18DEL02,31.0,4.0,26.913987,75.752891,26.993987,75.832891,Snack ,motorcycle ,18.74,64.0,haze,Very High,21.14,60.21666667
206,7BFB,COIMBRES11DEL02,20.0,4.5,11.001753,76.986241,11.021753,77.006241,Snack ,motorcycle ,24.94,73.0,mist,Low,5.35,22.66666667
207,7220,VADRES13DEL02,30.0,3.9,22.310237,73.158921,22.390237,73.238921,Drinks ,electric_scooter ,22.55,43.0,clear sky,Moderate,15.84,39.21666667
208,1568,BANGRES01DEL01,36.0,4.8,12.933284,77.615428,13.003284,77.685428,Snack ,motorcycle ,19.55,92.0,mist,Very High,18.21,54.18333333
209,41EA,MYSRES08DEL01,24.0,4.7,12.297954,76.665169,12.337954,76.705169,Buffet ,scooter ,18.17,81.0,broken clouds,Moderate,9.91,24.46666667
210,1C60,MYSRES15DEL01,32.0,4.7,12.352058,76.60665,12.362058,76.61665,Buffet ,electric_scooter ,18.05,81.0,scattered clouds,Very Low,2.66,12.68333333
211,7944,CHENRES02DEL03,25.0,5.0,13.086438,80.220672,13.146439,80.280672,Drinks ,motorcycle ,26.31,88.0,scattered clouds,Very High,13.96,63.26666667
212,77EE,HYDRES12DEL01,27.0,4.5,17.429585,78.392621,17.469585,78.432621,Drinks ,scooter ,21.43,65.0,broken clouds,High,9.43,41.55
213,2192,BANGRES07DEL01,32.0,4.1,12.978453,77.643685,13.048453,77.713685,Buffet ,motorcycle ,19.5,93.0,mist,High,12.76,42.65
214,48C7,CHENRES09DEL01,23.0,4.7,13.044694,80.26147,13.084694,80.30147,Drinks ,motorcycle ,26.47,88.0,mist,Moderate,9.27,41.78333333
215,78BF,BANGRES04DEL02,39.0,4.4,12.98041,77.640489,13.11041,77.770489,Meal ,motorcycle ,19.03,93.0,fog,Very High,23.97,52.85
216,7A5A,VADRES04DEL03,20.0,4.8,16.89756628544272,70.17459636928464,0.06,0.06,Snack ,motorcycle ,26.28,84.0,broken clouds,High,13.4,36.04199225055246
217,4321,JAPRES13DEL02,20.0,4.8,26.846156,75.8023,26.926156,75.8823,Drinks ,electric_scooter ,19.98,68.0,haze,High,18.08,48.98333333
218,E00D,ALHRES07DEL03,29.0,4.6,25.449659,81.839744,25.479659,81.869744,Meal ,scooter ,22.21,54.0,clear sky,Low,6.78,19.85
219,1.00E+86,JAPRES06DEL03,26.0,4.9,26.911927,75.797282,27.051927,75.937282,Meal ,scooter ,19.94,47.0,clear sky,Very High,28.39,55.83333333
220,CFF0,KOCRES03DEL01,25.0,5.0,10.020683,76.310631,10.030683,76.320631,Meal ,motorcycle ,23.92,88.0,mist,Very Low,1.98,9.966666667
221,1E2D,BANGRES13DEL01,34.0,4.7,12.935662,77.61413,12.975662,77.65413,Snack ,motorcycle ,20.21,91.0,mist,High,11.19,40.48333333
222,D072,GOARES02DEL01,31.0,4.9,15.585658,73.743606,15.625658,73.783606,Snack ,motorcycle ,24.77,57.0,broken clouds,Low,7.86,24.03333333
223,9A57,RANCHIRES03DEL02,24.0,4.7,16.89756628544272,70.17459636928464,0.13,0.13,Snack ,motorcycle ,26.27,84.0,overcast clouds,High,13.4,36.04580258909254
224,427B,HYDRES12DEL03,30.0,4.9,17.429585,78.392621,17.519585,78.482621,Meal ,motorcycle ,21.23,66.0,broken clouds,Very High,22.07,57.28333333
225,5.20E+03,JAPRES07DEL02,36.0,4.8,26.766536,75.837333,26.896536,75.967333,Buffet ,motorcycle ,20.12,68.0,haze,High,37.48,48.36666667
226,9395,JAPRES13DEL03,36.0,4.4,26.846156,75.8023,26.986156,75.9423,Snack ,motorcycle ,20.0,46.0,clear sky,Very High,24.22,59.3
227,B5D2,JAPRES18DEL03,26.0,4.7,26.913987,75.752891,27.053987,75.892891,Meal ,motorcycle ,19.72,46.0,clear sky,Very High,29.0,60.3
228,6C4D,VADRES05DEL01,30.0,4.6,22.310526,73.170937,22.420526,73.280937,Buffet ,scooter ,22.47,44.0,clear sky,High,21.29,42.5
229,D1C8,AURGRES02DEL03,20.0,4.8,16.89756628544272,70.17459636928464,0.03,0.03,Drinks ,scooter ,26.28,85.0,light rain,High,13.4,33.36666667
230,98CA,BANGRES17DEL02,33.0,4.7,12.972532,77.608179,13.022532,77.658179,Buffet ,electric_scooter ,19.4,92.0,mist,Moderate,8.64,35.2
231,1B5B,RANCHIRES14DEL01,29.0,4.6,16.89756628544272,70.17459636928464,0.07,0.07,Snack ,scooter ,26.28,84.0,broken clouds,High,13.4,36.04961333045939
232,644B,MUMRES20DEL03,34.0,4.0,19.103249,72.846749,19.193249,72.936749,Snack ,motorcycle ,25.73,44.0,smoke,Very High,30.57,74.86666667
233,7A2D,HYDRES14DEL02,36.0,4.6,17.426228,78.407495,17.506228,78.487495,Buffet ,motorcycle ,21.23,63.0,overcast clouds,Very High,19.45,51.83333333
234,E13F,KNPRES02DEL02,33.0,4.6,26.471617,80.313564,26.491617,80.333564,Buffet ,motorcycle ,21.81,55.0,clear sky,Low,4.24,17.28333333
235,C278,AURGRES19DEL01,22.0,4.8,19.866969,75.318894,19.976969,75.428894,Drinks ,motorcycle ,15.93,82.0,mist,Very High,28.18,73.33333333
236,5912,PUNERES18DEL01,38.0,4.7,18.593481,73.785901,18.603481,73.795901,Drinks ,scooter ,19.22,65.0,clear sky,Very Low,1.57,14.4
237,AB33,BANGRES08DEL02,27.0,4.9,12.906229,77.596791,12.986229,77.676791,Drinks ,scooter ,19.64,92.0,mist,Very High,18.25,65.25
238,DD96,KNPRES16DEL01,32.0,4.8,26.482581,80.315628,26.552581,80.385628,Meal ,scooter ,21.73,56.0,clear sky,High,15.4,37.45
239,7646,BANGRES010DEL02,26.0,4.8,12.933298,77.614293,13.013298,77.694293,Snack ,motorcycle ,20.01,92.0,mist,Very High,16.28,58.61666667
240,5EF5,INDORES03DEL02,29.0,4.5,22.751857,75.866699,22.881857,75.996699,Drinks ,motorcycle ,17.3,53.0,clear sky,Very High,26.88,59.56666667
241,7EF7,COIMBRES16DEL02,31.0,4.5,11.010375,76.95295,11.090375,77.03295,Buffet ,motorcycle ,24.95,73.0,mist,High,17.3,44.9
242,1136,HYDRES20DEL01,28.0,4.6,17.483216,78.552111,17.523216,78.592111,Drinks ,motorcycle ,21.25,65.0,broken clouds,Moderate,8.95,36.2
243,D032,AGRRES08DEL03,21.0,4.8,27.160934,78.044095,27.220934,78.104095,Buffet ,motorcycle ,21.61,52.0,clear sky,Moderate,20.32,28.43333333
244,199D,COIMBRES15DEL02,21.0,4.0,11.006686,76.951736,11.056686,77.001736,Buffet ,motorcycle ,24.81,73.0,mist,Moderate,9.67,34.76666667
245,871C,RANCHIRES12DEL02,30.0,4.9,16.89756628544272,70.17459636928464,0.08,0.08,Drinks ,motorcycle ,26.25,85.0,overcast clouds,High,13.4,36.05342447469562
246,CF18,ALHRES05DEL01,29.0,4.7,25.457687,81.835585,25.497687,81.875585,Buffet ,motorcycle ,22.27,54.0,clear sky,Moderate,6.82,23.43333333
247,1DAD,MUMRES01DEL01,20.0,4.8,19.12663,72.829976,19.13663,72.839976,Snack ,motorcycle ,26.3,51.0,clear sky,Low,2.15,16.01666667
248,C918,AURGRES14DEL03,28.0,5.0,19.875016,75.322405,19.965016,75.412405,Snack ,motorcycle ,17.15,82.0,mist,High,16.62,52.43333333
249,33C1,MUMRES13DEL01,25.0,4.7,19.178321,72.834715,19.248321,72.904715,Meal ,motorcycle ,25.49,44.0,smoke,Very High,17.73,52.16666667
250,1B50,PUNERES16DEL01,29.0,4.6,18.536718,73.830327,18.646718,73.940327,Buffet ,motorcycle ,19.35,65.0,clear sky,Very High,25.7,61.88333333
251,27FE,CHENRES14DEL02,38.0,4.8,13.026279,80.174568,13.046279,80.194568,Buffet ,motorcycle ,26.11,88.0,mist,Moderate,5.21,30.6
252,1536,HYDRES06DEL03,39.0,4.9,17.455894,78.375467,17.485894,78.405467,Drinks ,motorcycle ,21.27,65.0,broken clouds,Moderate,9.45,33.35
253,A152,SURRES18DEL03,26.0,4.9,21.149834,72.778666,21.209834,72.838666,Snack ,scooter ,23.12,43.0,clear sky,Moderate,12.47,32.83333333
254,9C9A,COIMBRES02DEL01,33.0,4.4,11.022477,76.995667,11.092477,77.065667,Meal ,motorcycle ,25.0,73.0,mist,Moderate,13.17,31.8
255,3052,VADRES13DEL03,24.0,4.6,22.310237,73.158921,22.370237,73.218921,Snack ,motorcycle ,22.74,43.0,clear sky,Moderate,11.93,26.3
256,1045,COIMBRES16DEL01,24.0,4.9,11.010375,76.95295,11.050375,76.99295,Buffet ,motorcycle ,24.8,73.0,mist,Moderate,7.95,31.78333333
257,2391,INDORES13DEL03,33.0,4.5,22.745049,75.892471,22.835049,75.982471,Buffet ,scooter ,17.25,53.0,clear sky,High,19.0,36.1
258,7DDD,INDORES12DEL03,35.0,4.2,22.74806,75.8934,22.83806,75.9834,Drinks ,motorcycle ,17.25,53.0,clear sky,High,18.76,43.88333333
259,279F,MUMRES13DEL03,27.0,4.2,19.178321,72.834715,19.268321,72.924715,Buffet ,motorcycle ,26.63,47.0,clear sky,Very High,22.94,55.65
260,E76,CHENRES06DEL02,29.0,4.6,13.054347,80.257221,13.104347,80.307221,Snack ,scooter ,26.44,88.0,mist,Very High,16.06,67.73333333
261,AEFA,BANGRES06DEL03,29.0,4.5,12.979096,77.640625,13.009096,77.670625,Snack ,motorcycle ,19.52,92.0,mist,Moderate,6.82,34.01666667
262,DAD6,AGRRES11DEL02,34.0,4.7,27.163303,78.057044,27.293303,78.187044,Buffet ,scooter ,21.28,54.0,clear sky,Very High,32.49,51.56666667
263,C237,KNPRES15DEL02,20.0,4.7,26.482419,80.320939,26.502419,80.340939,Meal ,scooter ,21.81,55.0,clear sky,Moderate,8.52,29.91666667
264,4EFC,VADRES13DEL01,29.0,4.8,22.310237,73.158921,22.350237,73.198921,Drinks ,motorcycle ,19.01,82.0,haze,Low,8.57,26.98333333
265,6.00E+33,VADRES01DEL03,22.0,4.9,22.307898,73.167788,22.367898,73.227788,Snack ,scooter ,22.74,43.0,clear sky,Moderate,13.47,32.33333333
266,D92F,AGRRES03DEL01,35.0,4.9,27.160832,78.011608,27.230832,78.081608,Buffet ,motorcycle ,21.71,51.0,clear sky,High,15.29,39.83333333
267,D902,KOCRES14DEL01,32.0,4.4,10.027014,76.308053,10.137014,76.418053,Drinks ,motorcycle ,23.95,88.0,mist,High,21.08,56.25
268,D91A,LUDHRES18DEL01,28.0,4.9,30.890184,75.829615,31.000184,75.939615,Snack ,motorcycle ,18.74,56.0,clear sky,Very High,23.0,68.0
269,4F0C,COIMBRES14DEL02,30.0,4.7,11.003681,76.975525,11.133681,77.105525,Meal ,scooter ,25.15,73.0,mist,Very High,24.96,55.83333333
270,8456,CHENRES19DEL01,22.0,4.7,12.986047,80.218114,13.096047,80.328114,Snack ,scooter ,26.47,87.0,broken clouds,Very High,25.39,100.65
271,3329,COIMBRES15DEL02,36.0,4.7,11.006686,76.951736,11.056686,77.001736,Buffet ,motorcycle ,24.81,73.0,mist,Moderate,9.67,34.76666667
272,1AA8,SURRES20DEL02,23.0,4.8,21.15276,72.778059,21.28276,72.908059,Snack ,motorcycle ,22.83,43.0,clear sky,Very High,24.01,52.4
273,144D,INDORES18DEL02,22.0,4.8,22.753839,75.897429,22.773839,75.917429,Drinks ,motorcycle ,17.12,72.0,haze,Low,4.37,22.86666667
274,D27B,AURGRES04DEL02,29.0,4.5,19.876106,75.340775,20.006106,75.470775,Meal ,motorcycle ,17.01,82.0,mist,Very High,28.55,72.21666667
275,ADD6,CHENRES01DEL01,34.0,4.9,13.005801,80.250744,13.115801,80.360744,Buffet ,motorcycle ,26.46,87.0,scattered clouds,Very High,24.31,81.75
276,7C60,BANGRES010DEL01,38.0,4.1,12.933298,77.614293,12.943298,77.624293,Buffet ,motorcycle ,20.26,90.0,mist,Very Low,2.13,15.61666667
277,4FB8,VADRES09DEL01,35.0,5.0,16.89756628544272,70.17459636928464,0.07,0.07,Snack ,motorcycle ,26.28,84.0,broken clouds,High,13.4,36.057236021843806
278,1406,VADRES15DEL03,38.0,4.7,16.89756628544272,70.17459636928464,0.06,0.06,Drinks ,scooter ,26.28,84.0,broken clouds,High,13.4,36.06104797194654
279,C63E,DEHRES010DEL01,32.0,4.3,30.328174,78.049117,30.398174,78.119117,Meal ,scooter ,12.44,77.0,clear sky,High,15.87,45.23333333
280,7B03,BANGRES07DEL01,20.0,4.5,12.978453,77.643685,13.048453,77.713685,Buffet ,motorcycle ,19.5,93.0,mist,High,12.76,42.86666667
281,4314,CHENRES05DEL02,25.0,4.9,13.058616,80.264151,13.138616,80.344151,Buffet ,motorcycle ,26.42,87.0,broken clouds,Very High,15.96,63.85
282,9E5A,JAPRES06DEL03,29.0,4.5,26.911927,75.797282,26.971927,75.857282,Meal ,scooter ,19.05,68.0,haze,Very High,14.92,51.43333333
283,C044,AGRRES12DEL03,32.0,4.7,-27.165108,78.015053,27.225108,78.075053,Meal ,scooter ,21.71,51.0,clear sky,High,13.4,36.064860325046446
284,D7D3,DEHRES12DEL02,39.0,4.1,16.89756628544272,70.17459636928464,0.13,0.13,Drinks ,motorcycle ,26.27,84.0,overcast clouds,High,13.4,36.068673081186105
285,70B1,VADRES01DEL01,31.0,4.4,22.307898,73.167788,22.417898,73.277788,Buffet ,motorcycle ,22.47,44.0,clear sky,High,20.94,40.61666667
286,5.90E+06,SURRES13DEL02,37.0,4.5,21.170096,72.789122,21.220096,72.839122,Buffet ,motorcycle ,23.05,43.0,clear sky,Moderate,10.18,23.86666667
287,DEAC,LUDHRES05DEL03,36.0,4.9,30.905562,75.832841,30.995562,75.922841,Snack ,electric_scooter ,18.68,58.0,clear sky,Very High,19.81,61.05
288,A053,JAPRES16DEL03,37.0,3.8,26.849596,75.800512,26.989596,75.940512,Snack ,motorcycle ,20.0,46.0,clear sky,Very High,24.64,62.43333333
289,4DB,PUNERES02DEL03,29.0,4.6,-18.55144,-73.804855,18.61144,73.864855,Meal ,scooter ,19.12,65.0,clear sky,High,13.4,36.07248624040813
290,7031,COIMBRES14DEL01,38.0,4.9,11.003681,76.975525,11.043681,77.015525,Snack ,scooter ,24.84,73.0,mist,Moderate,7.68,31.93333333
291,D3BC,AGRRES010DEL02,37.0,4.4,27.163303,78.057044,27.243303,78.137044,Drinks ,motorcycle ,21.53,52.0,clear sky,Moderate,20.3,39.06666667
292,8DE9,SURRES14DEL03,21.0,4.9,21.157729,72.768726,21.247729,72.858726,Buffet ,scooter ,22.92,43.0,clear sky,High,16.07,36.51666667
293,7C84,JAPRES04DEL03,35.0,4.9,26.902328,75.794257,26.932328,75.824257,Meal ,electric_scooter ,19.7,64.0,haze,Moderate,5.86,22.03333333
294,96D2,JAPRES01DEL03,22.0,4.8,26.90519,75.810753,26.99519,75.900753,Snack ,scooter ,19.95,46.0,clear sky,Very High,18.99,55.76666667
295,77B5,HYDRES010DEL02,28.0,4.8,17.428294,78.404423,17.448294,78.424423,Buffet ,motorcycle ,21.29,65.0,broken clouds,Low,5.78,22.68333333
296,75DC,MYSRES16DEL02,39.0,4.0,12.316967,76.603067,12.446967,76.733067,Drinks ,motorcycle ,18.12,77.0,scattered clouds,High,26.21,48.78333333
297,BE78,BANGRES15DEL02,29.0,4.5,12.975377,77.696664,13.055377,77.776664,Snack ,scooter ,19.42,93.0,mist,Very High,21.49,55.98333333
298,35A2,CHENRES15DEL02,39.0,4.6,13.026286,80.275235,13.046286,80.295235,Drinks ,motorcycle ,26.53,87.0,mist,Very Low,3.19,22.03333333
299,416F,MYSRES05DEL02,25.0,4.9,12.323978,76.627961,12.453978,76.757961,Snack ,electric_scooter ,18.05,77.0,scattered clouds,High,25.68,51.66666667
300,A4F5,COIMBRES03DEL03,34.0,5.0,11.025083,77.015393,11.055083,77.045393,Snack ,electric_scooter ,24.99,73.0,mist,Low,6.51,23.91666667
301,A4EB,BANGRES01DEL02,22.0,4.8,12.933284,77.615428,12.953284,77.635428,Drinks ,motorcycle ,20.3,91.0,mist,Moderate,5.39,34.6
302,D4DA,KNPRES12DEL01,27.0,5.0,26.492106,80.327797,26.562106,80.397797,Buffet ,motorcycle ,21.83,54.0,clear sky,High,16.06,40.06666667
303,B59B,MUMRES010DEL01,28.0,4.5,19.003517,72.82765,19.073517,72.89765,Drinks ,motorcycle ,27.03,44.0,smoke,High,16.04,58.03333333
304,4F73,COIMBRES20DEL03,32.0,5.0,10.994136,76.963303,11.024136,76.993303,Drinks ,scooter ,24.94,73.0,mist,Low,5.75,28.96666667
305,6A7,RANCHIRES08DEL01,29.0,4.6,23.353783,85.326967,23.463783,85.436967,Drinks ,scooter ,17.88,67.0,clear sky,High,18.0,48.16666667
306,ADAE,HYDRES16DEL01,27.0,4.6,17.440827,78.393391,17.510827,78.463391,Snack ,motorcycle ,21.34,64.0,broken clouds,High,16.25,48.71666667
307,B785,MUMRES01DEL02,35.0,3.9,19.12663,72.829976,19.20663,72.909976,Snack ,motorcycle ,25.76,44.0,smoke,Very High,19.35,67.16666667
308,8366,MYSRES08DEL03,22.0,4.6,12.297954,76.665169,12.327954,76.695169,Buffet ,motorcycle ,18.1,81.0,broken clouds,Low,7.95,20.71666667
309,BFF2,AURGRES16DEL03,35.0,4.7,16.89756628544272,70.17459636928464,0.03,0.03,Drinks ,electric_scooter ,26.28,85.0,light rain,High,13.4,33.36666667
310,8F58,VADRES11DEL01,30.0,4.6,22.308096,73.167753,22.318096,73.177753,Buffet ,motorcycle ,22.9,42.0,clear sky,Low,5.17,14.48333333
311,247C,MYSRES09DEL02,39.0,4.8,12.323194,76.630583,12.343194,76.650583,Drinks ,scooter ,18.2,81.0,broken clouds,Low,5.01,26.2
312,43B9,HYDRES18DEL03,33.0,4.8,17.450851,78.379347,17.510851,78.439347,Meal ,motorcycle ,21.25,64.0,broken clouds,High,13.4,38.15
313,9E8A,PUNERES05DEL02,20.0,4.7,18.543626,73.905101,18.623626,73.985101,Snack ,scooter ,19.13,64.0,clear sky,High,17.74,47.28333333
314,47AF,VADRES04DEL03,20.0,4.7,16.89756628544272,70.17459636928464,0.03,0.03,Buffet ,motorcycle ,26.28,85.0,light rain,High,13.4,33.36666667
315,1B40,MYSRES02DEL03,34.0,4.2,12.304569,76.643622,12.364569,76.703622,Snack ,motorcycle ,18.3,81.0,broken clouds,High,13.89,45.15
316,B4FB,MYSRES03DEL01,22.0,4.7,12.299524,76.64262,12.369524,76.71262,Meal ,motorcycle ,18.25,81.0,broken clouds,High,15.77,43.18333333
317,B50,JAPRES16DEL02,37.0,4.3,26.849596,75.800512,26.869596,75.820512,Meal ,scooter ,19.62,68.0,haze,Low,4.79,14.05
318,3376,MUMRES010DEL01,20.0,4.8,19.003517,72.82765,19.013517,72.83765,Snack ,motorcycle ,27.03,44.0,smoke,Low,4.15,25.88333333
319,BECB,SURRES15DEL02,33.0,4.9,21.160522,72.771477,21.210522,72.821477,Drinks ,motorcycle ,23.26,43.0,clear sky,Moderate,9.49,30.05
320,4357,INDORES06DEL02,21.0,5.0,22.728163,75.884212,22.858163,76.014212,Drinks ,motorcycle ,17.31,53.0,clear sky,Very High,27.88,57.98333333
321,1486,VADRES06DEL01,33.0,4.6,22.31279,73.170283,22.38279,73.240283,Meal ,motorcycle ,22.66,43.0,clear sky,Moderate,13.05,30.06666667
322,5B70,BANGRES04DEL02,24.0,4.6,12.98041,77.640489,13.06041,77.720489,Snack ,electric_scooter ,19.37,93.0,mist,High,16.67,50.86666667
323,490E,RANCHIRES12DEL02,36.0,4.7,16.89756628544272,70.17459636928464,0.02,0.02,Meal ,scooter ,26.29,85.0,light rain,High,13.4,33.36666667
324,3.00E+21,MUMRES19DEL03,30.0,4.6,19.131141,72.813074,19.16114,72.843074,Buffet ,motorcycle ,26.97,44.0,smoke,Moderate,7.29,34.95
325,26D4,HYDRES05DEL03,32.0,4.9,17.433809,78.386744,17.523809,78.476744,Buffet ,scooter ,21.23,66.0,broken clouds,Very High,21.83,55.93333333
326,B20F,HYDRES010DEL02,28.0,4.6,17.428294,78.404423,17.558294,78.534423,Drinks ,electric_scooter ,21.05,65.0,broken clouds,Very High,26.45,70.78333333
327,7ADA,JAPRES07DEL02,21.0,4.7,26.766536,75.837333,26.896536,75.967333,Drinks ,scooter ,20.12,68.0,haze,High,37.48,55.46666667
328,C4B3,AURGRES12DEL02,39.0,4.9,19.879631,75.323403,19.899631,75.343403,Drinks ,motorcycle ,17.95,82.0,mist,Low,3.9,24.68333333
329,2A01,CHENRES15DEL02,32.0,4.7,13.026286,80.275235,13.046286,80.295235,Drinks ,motorcycle ,26.53,87.0,mist,Very Low,3.19,22.03333333
330,6357,MUMRES07DEL03,20.0,4.5,19.091458,72.827808,19.151458,72.887808,Buffet ,scooter ,26.49,44.0,smoke,High,16.18,51.43333333
331,73C,VADRES12DEL03,29.0,4.6,16.89756628544272,70.17459636928464,0.03,0.03,Meal ,motorcycle ,26.28,85.0,light rain,High,13.4,33.36666667
